1,MAO,MADGAON,A,18:00,1
2,KRMI,KARMALI,18:31,18:32,1
3,THVM,THIVIM,18:54,18:55,1
4,PERN,PERNEM,19:10,19:11,1
5,SWV,SAWANTWADI ROAD,19:36,19:37,1
6,KUDL,KUDAL,20:09,20:10,1
7,SNDD,SINDUDURG,20:29,20:30,1
8,KKW,KANKAVLI,21:09,21:10,1
9,VBW,VAIBHAVWADI ROAD,21:39,21:40,1
10,RAJP,RAJAPUR ROAD,21:53,21:54,1
11,VID,VILAVADE,22:10,22:11,1
12,RN,RATNAGIRI,23:00,23:05,1
13,SGR,SANGMESHWAR,23:47,23:48,1
14,CHI,CHIPLUN,00:31,00:32,2
15,KHED,KHED,01:01,01:02,2
16,MNI,MANGAON,02:12,02:14,2
17,PNVL,PANVEL,04:05,04:10,2
18,TNA,THANE,04:53,04:55,2
19,DR,DADAR,05:17,05:20,2
20,CSTM,MUMBAI CHHATRAPATI S,05:50,D,2
