1,PERN,PERNEM,A,09:30,1
2,THVM,THIVIM,09:42,09:43,1
3,KRMI,KARMALI,10:00,10:01,1
4,VEN,VERNA,10:30,10:31,1
5,MJO,MAJORDA,10:40,10:41,1
6,SRVX,SURAVALI(H),10:46,10:47,1
7,MAO,MADGAON,11:25,11:27,1
8,BLLI,BALLI,11:45,11:46,1
9,CNO,CANCONA,12:07,12:08,1
10,LOL,LOLIEM,12:21,12:22,1
11,AT,ASNOTI,12:31,12:32,1
12,KAWR,KARWAR,12:50,D,1
