1,ERS,ERNAKULAM JN,A,13:50,1
2,AWY,ALUVA,14:13,14:15,1
3,TCR,THRISUR,15:07,15:10,1
4,SRR,SHORANUR JN.,15:55,16:00,1
5,TIR,TIRUR,16:38,16:40,1
6,CLT,KOZHIKKODE,17:20,17:25,1
7,CAN,KANNUR,18:45,18:50,1
8,KGQ,KASARGOD,19:53,19:55,1
9,MAJN,MANGALORE JN.,20:55,21:05,1
10,UD,UDUPI,22:34,22:36,1
11,BTJL,BHATKAL,23:50,23:52,1
12,KAWR,KARWAR,01:26,01:28,2
13,MAO,MADGAON,03:15,D,2
