1,KRMI,KARMALI,A,13:40,1
2,KUDL,KUDAL,14:34,14:36,1
3,KKW,KANKAVLI,15:00,15:02,1
4,RN,RATNAGIRI,16:45,16:50,1
5,CHI,CHIPLUN,18:00,18:02,1
6,KHED,KHED,18:30,18:32,1
7,ROH,ROHA,21:00,21:05,1
8,PNVL,PANVEL,22:10,22:13,1
9,TNA,THANE,22:50,22:53,1
10,LTT,LOKMANYA TILAK TERMI,23:35,D,1
